id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL
1737712107,0,1013644.24,22,7.94,ATM_INT,20150523,US,ATM_INT,6,23,19960913,20,F,Personal Plus,36,3000000,1000000,1,,,,2,7.94,4552.41,7.94
387709424,0,1014575.47,17,163.64,POS,20150513,US,MCI,3,13,19990405,601,M,Personal Plus,36,4650000,2500000,1,,,,3,93.48,4552.41,373.91
578125144,0,101477.7,17,243.62,POS,20150530,US,MCI,6,30,20110919,611,M,Preferencial,36,19000000,11000000,2,3387.47,1693.74,1693.74,7,114.82,4552.41,2296.37
7417140770,0,1014921.28,22,155.33,ATM_INT,20150523,US,ATM_INT,6,23,19971015,597,M,Emprendedor,70,4300000,2000000,1,,,,3,142.21,4552.41,1279.9
160359630,0,1015934.25,19,399.63,POS,20150523,US,MCI,6,23,20031001,820,F,Emprendedor,41,12150000,2000000,1,,,,2,399.63,4552.41,799.26
332541868,0,101655.03,14,1,POS,20150505,US,POS,2,5,20110728,616,F,Personal,59,535600,0,1,,,,1,,4552.41,1
9571700131,0,101661.08,13,591.73,POS,20150522,US,POS,5,22,19970825,279,M,Personal Plus,47,3000000,1300000,1,,,,17,197.11,4552.41,10249.76
1116832975,0,1019211.49,17,782.14,POS,20150520,US,MCI,3,20,19960716,813,M,Preferencial,41,16000000,0,1,,,,5,294,4552.41,2939.96
41128415024,0,101925.02,10,9.34,POS,20150529,US,POS,5,29,20101216,272,M,Personal,27,0,0,2,13657.23,4552.41,4552.41,2,9.34,4552.41,18.68
3171750441,0,101942.05,17,996.19,POS,20150505,US,POS,2,5,19961018,245,M,Preferencial,40,14162230,2500000,1,,,,7,95.34,4552.41,2669.56
6643733526,0,101970.01,13,352.24,POS,20150504,US,POS,1,4,19921209,222,F,Personal Plus,43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
6943733526,0,101970.01,13,352.24,POS,20150504,US,POS,1,4,19921209,222,F,Personal Plus,43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
6379625987,0,1022041.09,16,80.92,POS,20150504,US,POS,1,4,19960119,634,M,Preferencial,42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
6479625987,0,1022041.09,16,80.92,POS,20150504,US,POS,1,4,19960119,634,M,Preferencial,42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
3351728262,0,102208.09,18,1,POS,20150501,PR,POS,5,1,19961017,699,F,Personal Plus,52,6200000,2700000,1,,,,1,,1693.74,1
9151728262,0,102208.09,18,1,POS,20150501,PR,POS,5,1,19961017,699,F,Personal Plus,52,6200000,2700000,1,,,,1,,1693.74,1
3639444661,1,102260.08,16,41.57,POS,20150521,US,POS,4,21,19911101,505,F,Personal Plus,42,5000000,5000000,2,4552.41,4552.41,4552.41,4,26.81,4552.41,268.13
3975105268,0,102604.07,15,243.62,POS,20150518,US,POS,1,18,20050103,860,M,Personal Plus,30,2200000,1800000,2,4886.27,2443.14,2443.14,5,108.26,4552.41,1299.07
3171785880,0,1026239.36,4,461.26,ATM_INT,20150525,US,ATM_INT,1,25,20021206,551,M,Personal Plus,36,1400000,600000,1,,,,5,95.76,4552.41,1053.32
8116832975,0,1028197.35,20,782.14,POS,20150520,US,MCI,3,20,19960716,813,M,Preferencial,41,16000000,0,1,,,,5,294,4552.41,2939.96
9052886044,1,103139.04,3,80.92,ATM_INT,20150505,US,ATM_INT,2,5,20040920,674,F,Personal Plus,33,6000000,300000,1,,,,5,26.72,4552.41,801.71
3242108697,0,103154.02,12,178.36,POS,20150519,US,POS,2,19,19980420,73,F,Preferencial,41,9028495,1000000,1,,,,4,64.64,4552.41,517.11
2382108,0,1033377.38,12,61.45,POS,20150530,US,MCI,6,30,20100708,498,M,Preferencial,35,21143357,10000000,5,49912.1,4991.21,9793.85,3,29.4,4552.41,323.39
2279645916,0,103396.99,17,662.53,POS,20150513,US,MCI,3,13,19950317,158,M,Preferencial,41,7000000,2500000,2,9104.82,4552.41,4552.41,12,209.24,4552.41,5231.01
3443071124,0,1034908.49,21,1,POS,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,41000000,20000000,3,21684.07,1971.28,3854.54,1,,4552.41,1
3743071124,0,1034908.49,21,1,POS,20150503,US,MCI,0,3,19860710,319,F,Preferencial,51,41000000,20000000,3,21684.07,1971.28,3854.54,1,,4552.41,1
3452265314,1,1034982.02,19,652.6,POS,20150505,US,POS,2,5,19970626,570,F,Preferencial,38,12000000,6200000,3,6286.98,3143.49,4552.41,3,357.02,4552.41,1428.1
7418616986,0,1035971.53,15,289.8,POS,20150515,US,MCI,5,15,20050421,634,M,Preferencial,34,5000000,3800000,1,,,,11,77.38,4552.41,3327.16
4043105229,1,1036313.6,2,672.94,ATM_INT,20150527,US,ATM_INT,3,27,19990508,311,F,Personal Plus,36,7000000,4000000,2,1809.62,904.81,904.81,8,202,4552.41,3231.97
167709424,0,103854.18,17,163.64,POS,20150513,US,MCI,3,13,19990405,601,M,Personal Plus,36,4650000,2500000,1,,,,3,93.48,4552.41,373.91
2221700791,0,1039741.04,16,23.46,POS,20150526,US,POS,2,26,19740401,4,F,Preferencial,57,30000000,3500000,2,4552.41,4552.41,4552.41,2,23.46,4552.41,23.46
8628899327,0,1040782.16,13,131.71,ATM_INT,20150528,US,ATM_INT,4,28,19920521,68,F,Personal Plus,57,4205273,3300000,1,,,,2,131.71,4552.41,2107.44
2341673693,0,104537.92,0,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
7541673693,0,104537.92,0,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
5243166573,0,104587.09,20,25.02,POS,20150518,US,POS,1,18,20010621,122,F,Emprendedor,34,9000000,2000000,2,40971.69,4552.41,4552.41,4,18.29,4552.41,164.62
4970557880,1,1045949.38,17,243.62,POS,20150530,US,MCI,6,30,19860801,600,M,Preferencial,52,23000000,9707000,2,3237.1,1618.55,1618.55,3,32.77,4552.41,655.4
1343166573,0,104635.07,20,25.02,POS,20150518,US,POS,1,18,20010621,122,F,Emprendedor,34,9000000,2000000,2,40971.69,4552.41,4552.41,4,18.29,4552.41,164.62
7918616986,0,1047625.16,23,289.8,POS,20150515,US,MCI,5,15,20050421,634,M,Preferencial,34,5000000,3800000,1,,,,11,77.38,4552.41,3327.16
6270829256,0,104766.09,17,671.25,POS,20150505,US,POS,2,5,20130705,486,M,Preferencial,38,57800000,10500000,2,27314.46,4552.41,4552.41,4,355.93,4552.41,2135.59
69900759953,1,104836.3,19,1,ATM_INT,20150504,US,ATM_INT,1,4,20140826,202,,Emprendedor,133,0,0,1,,,,1,,4552.41,1
7538433160,0,104851.32,18,1,POS,20150520,US,MCI,3,20,20130408,967,F,PYME,74,32000000,5000000,1,,,,1,,4552.41,1
7598543791,0,104893.51,20,540.75,POS,20150519,US,MCI,2,19,19920505,850,M,Preferencial,46,58800000,4555000,1,,,,8,100.97,4552.41,5048.74
2070567110,0,104997.91,16,470.32,POS,20150524,US,MCI,0,24,19870109,245,M,Preferencial,48,16328550,4082137,3,10946.17,2736.54,3854.54,13,93.8,4552.41,3846
8116832975,0,1050075.97,16,782.14,POS,20150520,US,MCI,3,20,19960716,813,M,Preferencial,41,16000000,0,1,,,,5,294,4552.41,2939.96
2651604257,1,10505.02,15,300.59,POS,20150523,US,POS,6,23,20031205,101,F,Personal Plus,57,9900000,4500000,1,,,,3,195.8,4552.41,783.2
971591342,0,1051469.97,18,243.62,POS,20150519,US,MCI,2,19,19931124,929,M,Preferencial,54,20000000,0,1,,,,7,86.25,4552.41,2932.55
3179692239,0,105303.91,22,243.62,POS,20150516,US,MCI,6,16,20020613,675,M,Preferencial,40,4000000,1300000,2,9104.82,4552.41,4552.41,7,156.79,4552.41,2038.22
1152007621,0,1055307.05,18,659.13,POS,20150501,US,POS,5,1,19961028,152,F,Preferencial,44,18000000,8000000,2,16911.29,8455.65,8455.65,2,659.13,4552.41,1977.38
9552007621,0,1055307.05,18,659.13,POS,20150501,US,POS,5,1,19961028,152,F,Preferencial,44,18000000,8000000,2,16911.29,8455.65,8455.65,2,659.13,4552.41,1977.38
8330270547,0,1055405.95,21,1,POS,20150521,US,MCI,4,21,19931101,70,F,Personal Plus,56,15000000,6000000,1,,,,1,,4552.41,1
2679454028,0,1056356.92,17,31.86,POS,20150529,US,MCI,5,29,20000222,152,M,Preferencial,47,37000000,18000000,5,54557.64,4546.47,8351.75,5,20.74,4552.41,228.1
7343183911,0,105896.03,11,51.79,POS,20150528,DO,POS,4,28,20110223,542,F,Personal Plus,32,1016850,150000,1,,,,5,13.3,1674.2,279.22
6271315454,0,10591.63,14,662.36,POS,20150503,US,MCI,0,3,19990521,543,M,Personal Plus,35,6117244,900000,1,,,,20,124.35,4552.41,6963.34
8071315454,0,10591.63,14,662.36,POS,20150503,US,MCI,0,3,19990521,543,M,Personal Plus,35,6117244,900000,1,,,,20,124.35,4552.41,6963.34
3643733526,0,106005.09,9,352.24,POS,20150504,US,POS,1,4,19921209,222,F,Personal Plus,43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
3743733526,0,106005.09,9,352.24,POS,20150504,US,POS,1,4,19921209,222,F,Personal Plus,43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
2237924747,0,1061497.07,14,614.04,POS,20150521,US,POS,4,21,19891001,210,F,Preferencial,53,49600000,5000000,2,18209.64,4552.41,4552.41,3,577.37,4552.41,14434.25
6352993254,1,1062623.04,17,23.31,POS,20150530,US,POS,6,30,20030328,571,F,Personal Plus,31,2500000,1000000,2,9104.82,4552.41,4552.41,2,23.31,4552.41,46.62
4779842112,0,106340.03,15,243.62,POS,20150503,US,POS,0,3,20011024,48,M,Preferencial,38,10647004,5100000,3,9511.07,3170.36,4552.41,2,243.62,4552.41,730.87
6079842112,0,106340.03,15,243.62,POS,20150503,US,POS,0,3,20011024,48,M,Preferencial,38,10647004,5100000,3,9511.07,3170.36,4552.41,2,243.62,4552.41,730.87
8735469987,0,1066524.09,13,23.31,POS,20150517,US,POS,0,17,19910904,30,F,Personal Plus,56,9000000,7000000,2,9104.82,4552.41,4552.41,2,23.31,4552.41,46.62
2666999422,0,107009.04,17,160.57,POS,20150527,US,POS,3,27,19970318,808,F,Personal Plus,38,3825000,0,2,18209.64,4552.41,4552.41,3,31.14,4552.41,965.22
1515434280,0,107018.01,19,340.79,POS,20150511,US,POS,1,11,20030306,540,M,Preferencial,44,12819167,9862667,2,9104.82,4552.41,4552.41,7,64.49,4552.41,2192.53
3979645916,0,107054.51,14,662.53,POS,20150513,US,MCI,3,13,19950317,158,M,Preferencial,41,7000000,2500000,2,9104.82,4552.41,4552.41,12,209.24,4552.41,5231.01
6772270418,0,107077.36,19,671.25,POS,20150511,US,MCI,1,11,19990617,107,M,Preferencial,33,10900000,1500000,1,,,,7,522.59,4552.41,8361.51
5435197541,1,107269.04,20,243.62,POS,20150522,US,POS,5,22,20011019,226,F,Personal Plus,34,5130108,0,1,,,,2,243.62,4552.41,487.24
4423003,0,107487.6,23,1,POS,20150522,US,MCI,5,22,20121031,178,M,Personal Plus,38,7663500,4000000,1,,,,1,,4552.41,1
10079330820,0,1074889.08,4,243.62,POS,20150521,EC,POS,4,21,19901101,168,M,Preferencial,50,7500000,5000000,4,52665.18,3291.57,4552.41,5,62.96,904.81,629.61
7210934535,0,10754.01,18,279.77,POS,20150525,US,POS,1,25,19970717,259,M,Personal Plus,35,12400000,5900000,2,13657.23,4552.41,4552.41,3,107.68,4552.41,1184.46
9252697973,0,1075675.52,20,131.71,POS,20150527,US,MCI,3,27,20030905,42,F,Preferencial,35,10000398,1500000,3,5324.92,1331.23,1618.55,3,77.51,4552.41,310.05
2122550237,1,107691.11,14,243.62,ATM_INT,20150502,DO,ATM_INT,6,2,20110128,693,F,Personal Plus,33,4000000,2500000,5,19629.56,3925.91,7857.49,5,122.78,1674.2,1104.98
5422550237,1,107691.11,14,243.62,ATM_INT,20150502,DO,ATM_INT,6,2,20110128,693,F,Personal Plus,33,4000000,2500000,5,19629.56,3925.91,7857.49,5,122.78,1674.2,1104.98
6622550237,1,107691.11,14,243.62,ATM_INT,20150502,DO,ATM_INT,6,2,20110128,693,F,Personal Plus,33,4000000,2500000,5,19629.56,3925.91,7857.49,5,122.78,1674.2,1104.98
6822550237,1,107691.11,14,243.62,ATM_INT,20150502,DO,ATM_INT,6,2,20110128,693,F,Personal Plus,33,4000000,2500000,5,19629.56,3925.91,7857.49,5,122.78,1674.2,1104.98
7822550237,1,107691.11,14,243.62,ATM_INT,20150502,DO,ATM_INT,6,2,20110128,693,F,Personal Plus,33,4000000,2500000,5,19629.56,3925.91,7857.49,5,122.78,1674.2,1104.98
7822550237,1,107691.11,14,243.62,ATM_INT,20150502,DO,ATM_INT,6,2,20110128,693,F,Personal Plus,33,4000000,2500000,5,19629.56,3925.91,7857.49,5,122.78,1674.2,1104.98
9191289947,0,107693.03,17,286.84,POS,20150506,US,POS,3,6,20080520,291,M,Emprendedor,42,12085000,3500000,1,,,,3,193.87,4552.41,581.61
8230396323,0,107918.04,13,24.01,POS,20150511,AW,POS,1,11,20061121,373,F,Personal Plus,37,2000000,500000,1,,,,2,24.01,971.23,48.03
5243626284,0,108221.04,20,340.09,POS,20150522,US,MCI,5,22,20020730,267,F,Personal Plus,39,11156147,2500000,2,9104.82,4552.41,4552.41,6,108.11,4552.41,2162.19
48160824,0,108259.05,14,472.23,POS,20150526,US,POS,2,26,20050726,342,M,Personal Plus,32,8200000,3000000,2,3237.1,1618.55,1618.55,5,187.6,4552.41,3001.67
2143626284,0,1082766.85,17,340.09,POS,20150522,US,MCI,5,22,20020730,267,F,Personal Plus,39,11156147,2500000,2,9104.82,4552.41,4552.41,6,108.11,4552.41,2162.19
271273137,0,108434.8,22,12.01,ATM_INT,20150501,US,ATM_INT,5,1,20020311,362,M,Personal Plus,33,2500000,600000,1,,,,4,9.77,4552.41,87.94
4279486925,0,1086730.09,23,304.29,POS,20150503,US,MCI,0,3,19940801,31,M,Personal Plus,45,6000000,6000000,5,33771.89,5628.65,15667.16,5,147.37,4552.41,1178.92
4679486925,0,1086730.09,23,304.29,POS,20150503,US,MCI,0,3,19940801,31,M,Personal Plus,45,6000000,6000000,5,33771.89,5628.65,15667.16,5,147.37,4552.41,1178.92
9343580980,0,108684.96,19,340.09,POS,20150520,US,MCI,3,20,19941025,738,F,Preferencial,41,25000000,22000000,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33
8171310141,0,1087268.69,18,340.09,POS,20150522,US,MCI,5,22,20001222,1,M,Personal Plus,35,3146136,2800000,2,7857.49,7857.49,7857.49,9,112.67,4552.41,2366.05
7216355013,0,108756.11,0,304.29,POS,20150519,US,MCI,2,19,19960619,874,M,Preferencial,54,51500000,19000000,3,4898.45,2449.22,3854.54,4,203.58,4552.41,610.74
1071691350,0,109376.57,2,340.09,POS,20150507,US,MCI,4,7,19991203,600,M,Preferencial,47,14264000,3000000,3,20435.63,2919.38,4552.41,8,77.04,4552.41,3312.82
9343756492,0,10948.48,19,472.23,POS,20150513,US,MCI,3,13,20110727,935,F,Personal Plus,37,18000000,12000000,2,18209.64,4552.41,4552.41,6,61.02,4552.41,3417.23
7915047046,0,1095444.8,5,294.43,POS,20150520,US,MCI,3,20,19931001,93,M,PYME,47,89618566,14423000,2,9104.82,4552.41,4552.41,4,126.4,4552.41,758.38
8472270418,0,109638.79,0,671.25,POS,20150511,US,MCI,1,11,19990617,107,M,Preferencial,33,10900000,1500000,1,,,,7,522.59,4552.41,8361.51
9213483011,1,1096591.98,21,399.63,POS,20150529,US,MCI,5,29,19850725,834,M,Personal Plus,48,15000000,5000000,2,9104.82,4552.41,4552.41,4,140.31,4552.41,982.18
7263309404,0,109976.61,23,554.24,POS,20150515,US,MCI,5,15,19870601,62,F,Preferencial,51,5202000,2200000,2,4552.41,4552.41,4552.41,4,279.76,4552.41,1119.03
7452418930,1,1117860.05,15,1,POS,20150523,US,POS,6,23,20140523,1,F,Personal,115,616000,1,2,4552.41,4552.41,4552.41,1,,4552.41,1
568160824,0,112859.09,14,472.23,POS,20150526,US,POS,2,26,20050726,342,M,Personal Plus,32,8200000,3000000,2,3237.1,1618.55,1618.55,5,187.6,4552.41,3001.67
4383087380,0,112964.06,14,279.48,POS,20150528,DO,POS,4,28,19740401,198,M,Personal Plus,52,4872500,5000000,3,8784.62,1464.1,1674.2,7,108.3,1674.2,3032.35
36900411365,0,11323766.46,12,160.62,POS,20150518,CU,MCI,1,18,20110530,933,,PYME,22,111000000,0,4,25500.55,1821.47,2128.97,3,69.27,2128.97,415.59
7343617928,0,113375.06,16,9.53,POS,20150521,US,POS,4,21,19990803,9,F,Personal Plus,39,12000000,6000000,3,7722.44,2574.15,3854.54,3,9.4,4552.41,56.42
1613483011,1,1133815.2,21,399.63,POS,20150529,US,MCI,5,29,19850725,834,M,Personal Plus,48,15000000,5000000,2,9104.82,4552.41,4552.41,4,140.31,4552.41,982.18
4319258822,0,113672.06,15,26.45,POS,20150521,US,POS,4,21,19981123,42,M,Personal Plus,60,3118000,1600000,1,,,,3,17.8,4552.41,53.4
1116794913,0,113896.04,8,782.14,POS,20150503,US,POS,0,3,20070615,749,M,Personal Plus,43,5300000,2300000,2,18209.64,4552.41,4552.41,3,525.58,4552.41,1576.74
416794913,0,113896.04,8,782.14,POS,20150503,US,POS,0,3,20070615,749,M,Personal Plus,43,5300000,2300000,2,18209.64,4552.41,4552.41,3,525.58,4552.41,1576.74
1039192568,0,1141567.08,17,340.09,POS,20150515,PA,POS,5,15,20051013,556,F,Personal Plus,31,2090198,400000,1,,,,5,71.81,1043.91,1005.4
3643400901,0,114187.12,17,19.57,POS,20150511,US,MCI,1,11,20020705,541,F,Personal Plus,34,2100000,300000,2,9104.82,4552.41,4552.41,4,14.08,4552.41,154.92
8071786223,0,114562.04,18,461.26,POS,20150513,US,MCI,3,13,19970617,238,M,Preferencial,39,15500000,2000000,2,1942.46,971.23,971.23,9,72.17,4552.41,2814.59
9343728511,0,114616.47,18,23.59,POS,20150530,AR,MCI,6,30,19970929,319,F,Personal Plus,44,3500000,3000000,2,4308.01,4308.01,4308.01,3,16.96,5265.13,67.85
2043756492,0,114682.35,0,472.23,POS,20150513,US,MCI,3,13,20110727,935,F,Personal Plus,37,18000000,12000000,2,18209.64,4552.41,4552.41,6,61.02,4552.41,3417.23
9471746727,0,115105.24,15,243.62,POS,20150519,US,MCI,2,19,19950127,344,M,Preferencial,40,23000000,10000000,1,,,,3,163.01,4552.41,489.03
7498543561,0,115118.63,19,243.62,POS,20150515,US,MCI,5,15,19950501,116,M,Preferencial,46,50000000,20000000,2,15714.99,7857.49,7857.49,4,100.69,4552.41,805.52
61032371807,0,115820.09,14,741.95,POS,20150502,PA,POS,6,2,20080723,690,M,Personal Plus,28,3233160,500000,1,,,,5,285.83,1043.91,1714.96
7119205018,1,1159023.81,0,1,POS,20150518,US,MCI,1,18,19911001,88,M,Personal Plus,62,8500000,3200000,2,9104.82,4552.41,4552.41,1,,4552.41,1
6052710788,0,1159569.08,17,733.11,POS,20150505,PR,POS,2,5,20000424,699,F,Preferencial,34,8558000,5000000,4,12015.64,2403.13,4552.41,2,733.11,1693.74,1466.21
8479672843,0,115998.95,19,48.19,POS,20150518,US,MCI,1,18,20111111,227,M,Preferencial,40,16880766,5000000,1,,,,3,31.6,4552.41,284.44
4770559076,0,116344.02,18,451.92,POS,20150519,PA,POS,2,19,19861021,319,M,Personal Plus,51,12600000,6000000,1,,,,12,117.83,1043.91,2474.52
9271617804,0,1163475.01,21,370.69,POS,20150522,US,POS,5,22,19860407,929,M,Preferencial,53,23300000,15000000,1,,,,8,62.38,4552.41,2931.74
3071750072,0,11637.01,19,243.62,POS,20150525,GT,POS,1,25,19931019,331,M,Personal Plus,40,8142208,3200000,7,139343.96,3029.22,6294.28,4,121.25,2370.55,1576.3
832638956,0,116553.02,13,1,POS,20150525,US,POS,1,25,19830728,769,F,Personal Plus,59,6000000,5000000,1,,,,1,,4552.41,1
8641673693,0,116677.19,1,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
941673693,0,116677.19,1,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
66240029,1,116754.74,16,1087.01,POS,20150530,CL,MCI,6,30,19971205,728,M,Preferencial,35,9400000,1000000,1,,,,8,70.39,3782.13,5067.93
2332257399,0,1167746.85,19,26.6,POS,20150528,US,MCI,4,28,20030722,310,F,Emprendedor,32,1900000,800000,3,22900.22,3816.7,4552.41,2,26.6,4552.41,26.6
9353054888,0,116965.05,9,1,POS,20150518,AW,POS,1,18,20070109,626,F,Personal Plus,30,2012303,80000,1,,,,1,,971.23,1
1141673693,0,116967.37,2,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
2941673693,0,116967.37,2,659.13,POS,20150503,US,MCI,0,3,19721001,156,F,Preferencial,59,12000000,8000000,1,,,,3,447.19,4552.41,2683.13
398125144,0,1174219.87,17,243.62,POS,20150530,US,MCI,6,30,20110919,611,M,Preferencial,36,19000000,11000000,2,3387.47,1693.74,1693.74,7,114.82,4552.41,2296.37
1771737346,0,117910.46,20,604.69,POS,20150503,US,MCI,0,3,19970709,267,M,Preferencial,42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
3032434046,0,117910.46,20,243.62,POS,20150502,US,MCI,6,2,19780714,360,F,Personal Plus,66,9000000,6000000,2,4552.41,4552.41,4552.41,2,243.62,4552.41,2679.85
3232434046,0,117910.46,20,243.62,POS,20150502,US,MCI,6,2,19780714,360,F,Personal Plus,66,9000000,6000000,2,4552.41,4552.41,4552.41,2,243.62,4552.41,2679.85
6771737346,0,117910.46,20,604.69,POS,20150503,US,MCI,0,3,19970709,267,M,Preferencial,42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
81127236800,0,11802.09,9,66.12,POS,20150512,US,POS,2,12,20111110,586,M,Personal Plus,28,12607333,2000000,1,,,,2,66.12,4552.41,132.23
23395824,0,1182899.2,13,1,ATM_INT,20150527,US,ATM_INT,3,27,20110414,658,,Personal Plus,38,2000000,500000,1,,,,1,,4552.41,1
888714861,0,118316.02,20,314.71,POS,20150519,US,MCI,2,19,19870101,737,M,Preferencial,53,25496000,14000000,2,8616.02,4308.01,4308.01,4,42.17,4552.41,1138.6
8236302872,0,1183879.92,0,234.42,POS,20150513,US,MCI,3,13,20000609,534,F,PYME,34,56666000,37600750,1,,,,3,219.46,4552.41,1316.79
848732046,0,11889.03,16,61.45,POS,20150515,US,POS,5,15,19990310,961,M,Preferencial,52,3750000,22828000,2,18209.64,4552.41,4552.41,2,61.45,4552.41,184.34
3352699908,0,11907.06,5,23.31,POS,20150513,US,POS,3,13,20010627,42,F,Personal Plus,34,13700000,6800000,2,13657.23,4552.41,4552.41,3,21.17,4552.41,211.73
8652699908,0,11907.06,5,23.31,POS,20150513,US,POS,3,13,20010627,42,F,Personal Plus,34,13700000,6800000,2,13657.23,4552.41,4552.41,3,21.17,4552.41,211.73
6343159106,0,119203.4,15,243.62,POS,20150515,US,MCI,5,15,20000802,245,F,Preferencial,36,16300000,6300000,2,7564.25,3782.13,3782.13,4,41.34,4552.41,2521.52
2452109485,0,11940.03,18,131.71,POS,20150504,US,POS,1,4,20030210,588,F,Personal Plus,40,2800000,500000,1,,,,4,70.8,4552.41,424.82
8552109485,0,11940.03,18,131.71,POS,20150504,US,POS,1,4,20030210,588,F,Personal Plus,40,2800000,500000,1,,,,4,70.8,4552.41,424.82
3616918793,1,1194184.95,17,472.23,POS,20150528,EC,MCI,4,28,20000502,738,M,Preferencial,34,6440000,5000000,4,30592.34,1912.02,4552.41,7,119.43,904.81,4896.73
2719481754,0,11947.04,7,659.13,POS,20150518,US,POS,1,18,19900901,217,M,Personal Plus,53,5000000,2000000,1,,,,4,449.33,4552.41,2246.64
4480136173,0,11947.04,16,123.61,POS,20150517,US,POS,0,17,20050520,40,M,Personal Plus,33,3596580,2150000,1,,,,2,123.61,4552.41,247.22
3664522102,0,1197971.46,12,492.06,ATM_INT,20150511,US,ATM_INT,1,11,20100617,82,F,Emprendedor,39,7830000,1000000,2,13657.23,4552.41,4552.41,3,307.24,4552.41,1228.97
1522376127,0,1199180.67,16,1,ATM_INT,20150511,US,ATM_INT,1,11,20050923,486,F,Personal Plus,70,1027550,123400,1,,,,1,,4552.41,1
1822376127,0,1199180.67,16,1,ATM_INT,20150511,US,ATM_INT,1,11,20050923,486,F,Personal Plus,70,1027550,123400,1,,,,1,,4552.41,1
7880821464,1,1200872.44,0,311.31,ATM_INT,20150509,PA,ATM_INT,6,9,20130917,673,M,Personal Plus,29,4180000,300000,2,9104.82,4552.41,4552.41,6,164.09,1043.91,1969.05
5598563483,0,120140.5,18,9.34,POS,20150515,US,MCI,5,15,20000518,21,M,Personal Plus,42,3000000,2000000,2,18209.64,4552.41,4552.41,2,9.34,4552.41,37.37
6998668239,0,120258.42,21,23.59,POS,20150530,US,MCI,6,30,20080603,29,M,Personal Plus,36,3805114,800000,1,,,,4,13.15,4552.41,105.21
7071374911,0,1203911.21,20,9.34,POS,20150529,US,MCI,5,29,19980506,21,M,Personal Plus,34,5000000,1500000,1,,,,2,9.34,4552.41,289.61
3221066858,0,120408.05,11,304.29,POS,20150506,US,POS,3,6,19990503,193,F,Preferencial,61,15000000,8000000,3,29372.22,5874.44,7857.49,3,182.87,4552.41,731.48
8371779349,0,120415.03,20,23.59,POS,20150515,US,POS,5,15,19991008,613,M,Personal Plus,37,3262015,180000,1,,,,4,12.95,4552.41,103.6
2480425253,1,1204406.74,17,1,POS,20150512,US,MCI,2,12,20111007,601,M,Personal Plus,42,4000000,3500000,2,18209.64,4552.41,4552.41,1,,4552.41,1
8880425253,1,1204406.74,17,1,POS,20150512,US,MCI,2,12,20111007,601,M,Personal Plus,42,4000000,3500000,2,18209.64,4552.41,4552.41,1,,4552.41,1
